Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Company_Name
"Feb 6, 2024",177.21,186.49,177.11,185.10,185.10,"122,676,000",TSLA,"Tesla, Inc."
"Feb 5, 2024",184.26,184.68,175.01,181.06,181.06,"134,294,400",TSLA,"Tesla, Inc."
"Feb 2, 2024",185.04,188.69,182.00,187.91,187.91,"110,505,100",TSLA,"Tesla, Inc."
"Feb 1, 2024",188.50,189.88,184.28,188.86,188.86,"91,843,300",TSLA,"Tesla, Inc."
"Jan 31, 2024",187.00,193.97,185.85,187.29,187.29,"103,221,400",TSLA,"Tesla, Inc."
"Jan 30, 2024",195.33,196.36,190.61,191.59,191.59,"109,982,300",TSLA,"Tesla, Inc."
"Jan 29, 2024",185.63,191.48,183.67,190.93,190.93,"125,013,100",TSLA,"Tesla, Inc."
"Jan 26, 2024",185.50,186.78,182.10,183.25,183.25,"107,343,200",TSLA,"Tesla, Inc."
"Jan 25, 2024",189.70,193.00,180.06,182.63,182.63,"198,076,800",TSLA,"Tesla, Inc."
"Jan 24, 2024",211.88,212.73,206.77,207.83,207.83,"123,369,900",TSLA,"Tesla, Inc."
